TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,7,3,0,10,0,0,0,10,0,10,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,3,10,0,1,0,12,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,90+,0,5,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,16-19,0,5,0,0,0,0,5,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,20-29,91,138,0,44,16,1,168,229,0,229,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,30-39,31,40,0,43,18,0,10,71,0,71,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,40-49,24,60,0,49,32,0,3,84,0,84,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,50-59,41,70,0,74,37,0,0,111,0,111,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,60-69,19,24,0,32,11,0,0,43,0,43,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,70-79,8,3,0,9,2,0,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,201010,CATTINARA,FVG,80-89,1,1,0,1,0,1,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,20-29,4,9,0,9,3,1,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,30-39,3,13,0,11,4,0,1,16,0,16,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,40-49,3,18,0,13,8,0,0,21,0,21,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,50-59,5,32,0,27,8,2,0,37,0,37,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,60-69,5,4,0,8,0,1,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,70-79,7,0,0,5,0,2,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,220101,TOLMEZZO,FVG,80-89,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,910076,Casa Enrico Caratti,FVG,40-49,0,2,0,0,2,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,910076,Casa Enrico Caratti,FVG,60-69,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,910076,Casa Enrico Caratti,FVG,70-79,0,2,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,910076,Casa Enrico Caratti,FVG,90+,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,920002,CASA ALBERGO ANZIANI DOMENICO CORRADINI - RONCHI,FVG,70-79,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,920002,CASA ALBERGO ANZIANI DOMENICO CORRADINI - RONCHI,FVG,80-89,2,9,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,920002,CASA ALBERGO ANZIANI DOMENICO CORRADINI - RONCHI,FVG,90+,0,12,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94EA9P,A.S.P. 'DANIELE MORO' CODROIPO,FVG,40-49,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94EA9P,A.S.P. 'DANIELE MORO' CODROIPO,FVG,60-69,2,1,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94EA9P,A.S.P. 'DANIELE MORO' CODROIPO,FVG,70-79,5,2,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94EA9P,A.S.P. 'DANIELE MORO' CODROIPO,FVG,80-89,3,15,0,0,0,18,0,18,0,18,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94EA9P,A.S.P. 'DANIELE MORO' CODROIPO,FVG,90+,0,20,0,0,0,20,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94QA9R,A.S.P. 'GIUSEPPE SIRCH' SAN PIETRO N.,FVG,50-59,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94QA9R,A.S.P. 'GIUSEPPE SIRCH' SAN PIETRO N.,FVG,70-79,2,2,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,94QA9R,A.S.P. 'GIUSEPPE SIRCH' SAN PIETRO N.,FVG,80-89,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060206,ASUFC,FVG,20-29,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060206,ASUFC,FVG,30-39,1,2,0,3,0,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060206,ASUFC,FVG,40-49,0,8,0,8,0,0,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060206,ASUFC,FVG,50-59,0,5,0,5,0,0,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060206,ASUFC,FVG,60-69,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,40-49,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,50-59,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,60-69,6,1,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,70-79,10,7,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,80-89,9,26,0,0,0,35,0,35,0,35,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,060207,ASUGI,FVG,90+,4,54,0,0,0,58,0,58,0,58,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,16-19,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,25,28,0,22,10,0,21,53,0,53,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,18,41,0,38,19,0,2,59,0,59,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,20,63,0,55,27,0,1,83,0,83,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,31,85,0,87,29,0,0,116,0,116,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,27,25,0,39,13,0,0,52,0,52,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,12,5,0,14,3,0,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,80-89,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,16-19,0,2,0,0,0,0,2,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,20-29,13,43,0,24,22,0,10,56,0,56,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,30-39,20,34,0,33,19,0,2,54,0,54,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,40-49,14,79,0,64,28,0,1,93,0,93,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,50-59,31,79,0,79,31,0,0,110,0,110,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,60-69,30,32,0,43,19,0,0,62,0,62,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,70-79,11,2,0,10,3,0,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,12M810,MONFALCONE,FVG,80-89,3,0,0,1,2,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,33,47,0,37,12,0,31,80,0,80,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,22,53,0,63,9,0,3,75,0,75,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,44,99,0,109,34,0,0,143,0,143,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,41,144,0,133,52,0,0,185,0,185,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,32,51,0,65,18,0,0,83,0,83,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,17,3,0,19,1,0,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,90+,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,16-19,0,9,0,0,1,0,8,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,20-29,48,103,0,47,12,0,92,151,0,151,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,30-39,21,58,0,50,20,0,9,79,0,79,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,40-49,31,81,0,74,36,0,2,112,0,112,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,50-59,43,76,0,70,46,0,3,119,0,119,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,60-69,27,39,0,48,18,0,0,66,0,66,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,70-79,9,3,0,8,3,1,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,201010,CATTINARA,FVG,80-89,4,1,0,5,0,0,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,16-19,1,0,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,20-29,3,8,0,5,4,0,2,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,30-39,3,13,0,10,6,0,0,16,0,16,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,40-49,7,21,0,23,5,0,0,28,0,28,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,50-59,8,25,0,20,13,0,0,33,0,33,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,60-69,8,12,0,14,6,0,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,220101,TOLMEZZO,FVG,70-79,2,0,0,1,1,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,221504,ASP COVIL 'Matteo Brunetti',FVG,60-69,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,221504,ASP COVIL 'Matteo Brunetti',FVG,70-79,1,4,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,221504,ASP COVIL 'Matteo Brunetti',FVG,80-89,0,13,0,0,0,13,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,221504,ASP COVIL 'Matteo Brunetti',FVG,90+,1,10,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222804,CENTRO RESIDENZIALE PER ANZIANI,FVG,50-59,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222804,CENTRO RESIDENZIALE PER ANZIANI,FVG,70-79,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222804,CENTRO RESIDENZIALE PER ANZIANI,FVG,80-89,2,0,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222904,ASP 'STATI UNITI D'AMERICA',FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222904,ASP 'STATI UNITI D'AMERICA',FVG,60-69,5,0,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222904,ASP 'STATI UNITI D'AMERICA',FVG,70-79,1,3,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222904,ASP 'STATI UNITI D'AMERICA',FVG,80-89,3,6,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,222904,ASP 'STATI UNITI D'AMERICA',FVG,90+,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,40-49,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,60-69,3,1,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,70-79,5,5,0,0,0,10,0,10,0,10,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,80-89,3,20,0,0,0,23,0,23,0,23,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,453001,A.S.P. 'GIOVANNI CHIABA` SAN GIORGIO DI NOGARO,FVG,90+,6,33,0,0,0,39,0,39,0,39,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910058,RESIDENZA PER ANZIANI 'CARDUCCI',FVG,70-79,3,2,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910058,RESIDENZA PER ANZIANI 'CARDUCCI',FVG,80-89,3,8,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910058,RESIDENZA PER ANZIANI 'CARDUCCI',FVG,90+,2,17,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,30-39,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,40-49,0,2,0,0,2,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,60-69,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,70-79,1,8,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,80-89,3,14,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,910059,RESIDENZA PER ANZIANI 'AD MAIORES',FVG,90+,2,13,0,0,0,15,0,15,0,15,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,60-69,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,70-79,3,6,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,80-89,7,24,0,0,0,31,0,31,0,31,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,90+,4,27,0,0,0,31,0,31,0,31,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94XA9W,A.S.P. 'FONDAZIONE E. MUNER DE GIUDICI' PRADAMANO,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94XA9W,A.S.P. 'FONDAZIONE E. MUNER DE GIUDICI' PRADAMANO,FVG,70-79,1,6,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94XA9W,A.S.P. 'FONDAZIONE E. MUNER DE GIUDICI' PRADAMANO,FVG,80-89,1,8,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-14,PF/BT,94XA9W,A.S.P. 'FONDAZIONE E. MUNER DE GIUDICI' PRADAMANO,FVG,90+,0,7,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060206,ASUFC,FVG,40-49,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060206,ASUFC,FVG,50-59,3,0,0,3,0,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,30-39,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,50-59,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,60-69,0,4,0,1,0,3,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,70-79,3,6,0,0,0,9,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,80-89,2,34,0,0,0,36,0,36,0,36,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,060207,ASUGI,FVG,90+,3,23,0,0,0,26,0,26,0,26,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,9,42,0,30,7,0,14,51,0,51,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,11,38,0,31,15,0,3,49,0,49,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,23,66,0,63,26,0,0,89,0,89,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,30,93,0,81,42,0,0,123,0,123,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,26,35,0,43,18,0,0,61,0,61,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,6,3,0,8,1,0,0,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,80-89,3,1,0,2,2,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,12M810,MONFALCONE,FVG,20-29,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,12M810,MONFALCONE,FVG,40-49,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,12M810,MONFALCONE,FVG,50-59,1,1,0,1,1,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,12M810,MONFALCONE,FVG,60-69,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,16-19,1,2,0,1,0,0,2,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,33,75,0,63,5,0,40,108,0,108,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,30,69,0,82,13,0,4,99,0,99,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,30,107,0,107,29,0,1,137,0,137,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,24,112,0,103,33,0,0,136,0,136,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,40,34,0,60,14,0,0,74,0,74,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,15,3,0,16,1,1,0,18,0,18,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,0,2,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,90+,2,1,0,1,0,2,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,16-19,0,8,0,0,0,0,8,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,20-29,47,84,0,36,11,0,84,131,0,131,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,30-39,48,80,0,81,33,0,14,128,0,128,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,40-49,43,63,0,69,36,0,1,106,0,106,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,50-59,37,89,0,84,40,1,1,126,0,126,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,60-69,24,34,0,43,15,0,0,58,0,58,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,201010,CATTINARA,FVG,70-79,5,2,0,5,1,1,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210704,CASA DI SOGGIORNO PER ANZIANI,FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210704,CASA DI SOGGIORNO PER ANZIANI,FVG,60-69,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210704,CASA DI SOGGIORNO PER ANZIANI,FVG,70-79,2,6,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210704,CASA DI SOGGIORNO PER ANZIANI,FVG,80-89,3,5,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210704,CASA DI SOGGIORNO PER ANZIANI,FVG,90+,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210904,CENTRO ANZIANI 'ETTORE TOLAZZI',FVG,70-79,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210904,CENTRO ANZIANI 'ETTORE TOLAZZI',FVG,80-89,1,6,0,0,0,7,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,210904,CENTRO ANZIANI 'ETTORE TOLAZZI',FVG,90+,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,212404,CdR SERENI ORIZZONTI spa,FVG,50-59,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,212404,CdR SERENI ORIZZONTI spa,FVG,70-79,2,0,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,212404,CdR SERENI ORIZZONTI spa,FVG,80-89,2,2,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,212404,CdR SERENI ORIZZONTI spa,FVG,90+,0,5,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,213104,CENTRO SOCIALE COMUNALE - coop.soc.agorà,FVG,60-69,1,2,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,213104,CENTRO SOCIALE COMUNALE - coop.soc.agorà,FVG,70-79,2,2,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,213104,CENTRO SOCIALE COMUNALE - coop.soc.agorà,FVG,80-89,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,213104,CENTRO SOCIALE COMUNALE - coop.soc.agorà,FVG,90+,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-15,PF/BT,220101,TOLMEZZO,FVG,20-29,6,7,0,7,2,0,4,13,0,13,Friuli Venezia Giulia,ITH4
